#	Hydraulic	conductivity	file				
#	Format:	i	j	k	Kx	Ky	Kz
#	Layer	1	(unconfined)				
8	7	1	1.00E-04	1.00E-04	1.00E-06		
9	7	1	1.00E-04	1.00E-04	1.00E-06		
10	7	1	1.00E-04	1.00E-04	1.00E-06		
11	7	1	1.00E-04	1.00E-04	1.00E-06		
12	7	1	1.00E-04	1.00E-04	1.00E-06		
13	7	1	1.00E-04	1.00E-04	1.00E-06		
14	7	1	1.00E-04	1.00E-04	1.00E-06		
15	7	1	1.00E-04	1.00E-04	1.00E-06		
1	8	1	1.00E-04	1.00E-04	1.00E-06		
2	8	1	1.00E-04	1.00E-04	1.00E-06		
3	8	1	1.00E-04	1.00E-04	1.00E-06		
4	8	1	1.00E-04	1.00E-04	1.00E-06		
5	8	1	1.00E-04	1.00E-04	1.00E-06		
6	8	1	1.00E-04	1.00E-04	1.00E-06		
7	8	1	1.00E-04	1.00E-04	1.00E-06		
8	8	1	1.00E-04	1.00E-04	1.00E-06		
9	8	1	1.00E-04	1.00E-04	1.00E-06		
10	8	1	1.00E-04	1.00E-04	1.00E-06		
11	8	1	1.00E-04	1.00E-04	1.00E-06		
12	8	1	1.00E-04	1.00E-04	1.00E-06		
13	8	1	1.00E-04	1.00E-04	1.00E-06		
14	8	1	1.00E-04	1.00E-04	1.00E-06		
15	8	1	1.00E-04	1.00E-04	1.00E-06		
1	9	1	1.00E-04	1.00E-04	1.00E-06		
2	9	1	1.00E-04	1.00E-04	1.00E-06		
3	9	1	1.00E-04	1.00E-04	1.00E-06		
4	9	1	1.00E-04	1.00E-04	1.00E-06		
5	9	1	1.00E-04	1.00E-04	1.00E-06		
6	9	1	1.00E-04	1.00E-04	1.00E-06		
7	9	1	1.00E-04	1.00E-04	1.00E-06		
8	9	1	1.00E-04	1.00E-04	1.00E-06		
9	9	1	1.00E-04	1.00E-04	1.00E-06		
10	9	1	1.00E-04	1.00E-04	1.00E-06		
11	9	1	1.00E-04	1.00E-04	1.00E-06		
12	9	1	1.00E-04	1.00E-04	1.00E-06		
13	9	1	1.00E-04	1.00E-04	1.00E-06		
14	9	1	1.00E-04	1.00E-04	1.00E-06		
15	9	1	1.00E-04	1.00E-04	1.00E-06		
1	10	1	1.00E-04	1.00E-04	1.00E-06		
2	10	1	1.00E-04	1.00E-04	1.00E-06		
3	10	1	1.00E-04	1.00E-04	1.00E-06		
4	10	1	1.00E-04	1.00E-04	1.00E-06		
5	10	1	1.00E-04	1.00E-04	1.00E-06		
6	10	1	1.00E-04	1.00E-04	1.00E-06		
7	10	1	1.00E-04	1.00E-04	1.00E-06		
8	10	1	1.00E-04	1.00E-04	1.00E-06		
9	10	1	1.00E-04	1.00E-04	1.00E-06		
10	10	1	1.00E-04	1.00E-04	1.00E-06		
11	10	1	1.00E-04	1.00E-04	1.00E-06		
12	10	1	1.00E-04	1.00E-04	1.00E-06		
13	10	1	1.00E-04	1.00E-04	1.00E-06		
14	10	1	1.00E-04	1.00E-04	1.00E-06		
15	10	1	1.00E-04	1.00E-04	1.00E-06		
#	Layer	2	(confined)				
1	1	2	5.00E-05	5.00E-05	1.00E-06		
2	1	2	5.00E-05	5.00E-05	1.00E-06		
3	1	2	5.00E-05	5.00E-05	1.00E-06		
4	1	2	5.00E-05	5.00E-05	1.00E-06		
5	1	2	5.00E-05	5.00E-05	1.00E-06		
6	1	2	5.00E-05	5.00E-05	1.00E-06		
7	1	2	5.00E-05	5.00E-05	1.00E-06		
8	1	2	5.00E-05	5.00E-05	1.00E-06		
9	1	2	5.00E-05	5.00E-05	1.00E-06		
10	1	2	5.00E-05	5.00E-05	1.00E-06		
11	1	2	5.00E-05	5.00E-05	1.00E-06		
12	1	2	5.00E-05	5.00E-05	1.00E-06		
13	1	2	5.00E-05	5.00E-05	1.00E-06		
14	1	2	5.00E-05	5.00E-05	1.00E-06		
15	1	2	5.00E-05	5.00E-05	1.00E-06		
1	2	2	5.00E-05	5.00E-05	1.00E-06		
2	2	2	5.00E-05	5.00E-05	1.00E-06		
3	2	2	5.00E-05	5.00E-05	1.00E-06		
4	2	2	5.00E-05	5.00E-05	1.00E-06		
5	2	2	5.00E-05	5.00E-05	1.00E-06		
6	2	2	5.00E-05	5.00E-05	1.00E-06		
7	2	2	5.00E-05	5.00E-05	1.00E-06		
8	2	2	5.00E-05	5.00E-05	1.00E-06		
9	2	2	5.00E-05	5.00E-05	1.00E-06		
10	2	2	5.00E-05	5.00E-05	1.00E-06		
11	2	2	5.00E-05	5.00E-05	1.00E-06		
12	2	2	5.00E-05	5.00E-05	1.00E-06		
13	2	2	5.00E-05	5.00E-05	1.00E-06		
14	2	2	5.00E-05	5.00E-05	1.00E-06		
15	2	2	5.00E-05	5.00E-05	1.00E-06		
1	3	2	5.00E-05	5.00E-05	1.00E-06		
2	3	2	5.00E-05	5.00E-05	1.00E-06		
3	3	2	5.00E-05	5.00E-05	1.00E-06		
4	3	2	5.00E-05	5.00E-05	1.00E-06		
5	3	2	5.00E-05	5.00E-05	1.00E-06		
6	3	2	5.00E-05	5.00E-05	1.00E-06		
