time,i,j,k,head
    0.000000  10   7   1    97.908500
    0.000000  11   7   1    96.956717
    0.000000  12   7   1    96.031334
    0.000000  13   7   1    95.235084
    0.000000  14   7   1    94.724503
    0.000000  15   7   1   999.999000
    0.000000   1   8   1   999.999000
    0.000000   2   8   1    97.795713
    0.000000   3   8   1    97.686349
    0.000000   4   8   1    97.467711
    0.000000   5   8   1    97.140137
    0.000000   6   8   1    96.704705
    0.000000   7   8   1    96.164146
    0.000000   8   8   1    95.524081
    0.000000   9   8   1    94.795120
    0.000000  10   8   1    93.996233
    0.000000  11   8   1    93.159942
    0.000000  12   8   1    92.340487
    0.000000  13   8   1    91.626517
    0.000000  14   8   1    91.159764
    0.000000  15   8   1   999.999000
    0.000000   1   9   1   999.999000
    0.000000   2   9   1    90.000588
    0.000000   3   9   1    89.921719
    0.000000   4   9   1    89.764160
    0.000000   5   9   1    89.528204
    0.000000   6   9   1    89.214891
    0.000000   7   9   1    88.826301
    0.000000   8   9   1    88.366510
    0.000000   9   9   1    87.842828
    0.000000  10   9   1    87.268071
    0.000000  11   9   1    86.663838
    0.000000  12   9   1    86.066283
    0.000000  13   9   1    85.535943
    0.000000  14   9   1    85.176850
    0.000000  15   9   1   999.999000
    0.000000   1  10   1    75.000000
    0.000000   2  10   1    75.000000
    0.000000   3  10   1    75.000000
    0.000000   4  10   1    75.000000
    0.000000   5  10   1    75.000000
    0.000000   6  10   1    75.000000
    0.000000   7  10   1    75.000000
    0.000000   8  10   1    75.000000
    0.000000   9  10   1    75.000000
    0.000000  10  10   1    75.000000
    0.000000  11  10   1    75.000000
    0.000000  12  10   1    75.000000
    0.000000  13  10   1    75.000000
    0.000000  14  10   1    75.000000
    0.000000  15  10   1    75.000000
    0.000000   1   1   2   999.999000
    0.000000   2   1   2   999.999000
    0.000000   3   1   2   999.999000
    0.000000   4   1   2   999.999000
    0.000000   5   1   2   999.999000
    0.000000   6   1   2   999.999000
    0.000000   7   1   2   999.999000
    0.000000   8   1   2   999.999000
    0.000000   9   1   2   999.999000
    0.000000  10   1   2   999.999000
    0.000000  11   1   2   999.999000
    0.000000  12   1   2   999.999000
    0.000000  13   1   2   999.999000
    0.000000  14   1   2   999.999000
    0.000000  15   1   2   999.999000
    0.000000   1   2   2   999.999000
    0.000000   2   2   2   140.130860
    0.000000   3   2   2   138.550003
    0.000000   4   2   2   135.373507
    0.000000   5   2   2   130.571737
    0.000000   6   2   2   124.099823
    0.000000   7   2   2   115.897268
    0.000000   8   2   2   105.887292
    0.000000   9   2   2    93.976044
    0.000000  10   2   2    80.051764
    0.000000  11   2   2    63.983748
    0.000000  12   2   2    45.621599
    0.000000  13   2   2    24.795086
    0.000000  14   2   2     1.316370
    0.000000  15   2   2   999.999000
    0.000000   1   3   2   999.999000
    0.000000   2   3   2   140.216082
    0.000000   3   3   2   138.634895
    0.000000   4   3   2   135.457726
    0.000000   5   3   2   130.654863
    0.000000   6   3   2   124.181506
    0.000000   7   3   2   115.977152
    0.000000   8   3   2   105.965006
    0.000000   9   3   2    94.051009
    0.000000  10   3   2    80.123077
    0.000000  11   3   2    64.049824
    0.000000  12   3   2    45.679062
    0.000000  13   3   2    24.836031
    0.000000  14   3   2     1.320893
    0.000000  15   3   2   999.999000
    0.000000   1   4   2   999.999000
    0.000000   2   4   2   140.308891
    0.000000   3   4   2   138.727346
    0.000000   4   4   2   135.549420
    0.000000   5   4   2   130.745433
    0.000000   6   4   2   124.270547
    0.000000   7   4   2   116.064292
    0.000000   8   4   2   106.049684
    0.000000   9   4   2    94.132574
    0.000000  10   4   2    80.200427
    0.000000  11   4   2    64.120895
    0.000000  12   4   2    45.739612
    0.000000  13   4   2    24.877175
    0.000000  14   4   2     1.324512
    0.000000  15   4   2   999.999000
    0.000000   1   5   2   999.999000
    0.000000   2   5   2   140.365341
    0.000000   3   5   2   138.783584
    0.000000   4   5   2   135.605232
    0.000000   5   5   2   130.800573
    0.000000   6   5   2   124.324792
    0.000000   7   5   2   116.117353
    0.000000   8   5   2   106.101259
    0.000000   9   5   2    94.182181
    0.000000  10   5   2    80.247340
    0.000000  11   5   2    64.163742
    0.000000  12   5   2    45.775686
    0.000000  13   5   2    24.901177
    0.000000  14   5   2     1.326438
    0.000000  15   5   2   999.999000
    0.000000   1   6   2   999.999000
    0.000000   2   6   2   140.365341
    0.000000   3   6   2   138.783584
    0.000000   4   6   2   135.605232
    0.000000   5   6   2   130.800573
    0.000000   6   6   2   124.324792
    0.000000   7   6   2   116.117353
    0.000000   8   6   2   106.101259
    0.000000   9   6   2    94.182181
    0.000000  10   6   2    80.247340
    0.000000  11   6   2    64.163742
    0.000000  12   6   2    45.775686
    0.000000  13   6   2    24.901177
    0.000000  14   6   2     1.326438
    0.000000  15   6   2   999.999000
    0.000000   1   7   2   999.999000
    0.000000   2   7   2   140.308891
    0.000000   3   7   2   138.727346
    0.000000   4   7   2   135.549420
    0.000000   5   7   2   130.745433
